width,height,is_grayscale,color_coverage
./out/kaggle/rose/5492988531_574cdc2bf0_n.jpg,320,240,False,3
./out/kaggle/rose/15255964454_0a64eb67fa.jpg,500,333,False,10
./out/kaggle/rose/5336549532_49c711d49a_n.jpg,240,159,False,5
./out/kaggle/rose/14510185271_b5d75dd98e_n.jpg,320,240,False,5
./out/kaggle/rose/4065283966_9504b98269.jpg,500,334,True,1
./out/kaggle/rose/5001843267_ccc0aa7d4d_n.jpg,159,240,False,3
./out/kaggle/rose/18492342231_c074b4b19c_n.jpg,240,134,False,8
./out/kaggle/rose/4702438868_278b9cf41c_n.jpg,320,251,False,6
./out/kaggle/rose/18486151112_6f83e92223_n.jpg,240,122,False,0
./out/kaggle/rose/9338237628_4d2547608c.jpg,500,333,False,2
./out/kaggle/rose/5001850817_abffea40c9_n.jpg,240,159,False,6
./out/kaggle/rose/5693492187_dc46424be3_n.jpg,240,160,False,6
./out/kaggle/rose/14145188939_b4de638bd3_n.jpg,320,220,False,1
./out/kaggle/rose/8742493617_c2a9bf854f_m.jpg,240,240,False,31
./out/kaggle/rose/2682566502_967e7eaa2a.jpg,500,313,False,1
./out/kaggle/rose/8987479080_32ab912d10_n.jpg,320,213,False,6
./out/kaggle/rose/20851336110_b17107948d_n.jpg,240,159,False,6
./out/kaggle/rose/5349249357_d4c0523f7e_n.jpg,240,159,False,0
./out/kaggle/rose/15949087094_a8f565295c_m.jpg,159,240,False,28
./out/kaggle/rose/4612830331_2a44957465_n.jpg,240,160,False,6
./out/kaggle/rose/12240303_80d87f77a3_n.jpg,320,240,False,7
./out/kaggle/rose/4754734410_94d98463a5.jpg,500,333,False,30
./out/kaggle/rose/8524505868_236f4c94b5.jpg,500,281,False,2
./out/kaggle/rose/14406317221_1f2be67201_n.jpg,240,158,False,25
./out/kaggle/rose/19566556880_476c66c5ee_n.jpg,320,213,False,8
./out/kaggle/rose/7461897398_0053093145_n.jpg,240,159,False,2
./out/kaggle/rose/12165480946_c4a3fe182d_n.jpg,320,256,False,10
./out/kaggle/rose/17449165090_dfb27af360_n.jpg,320,240,False,48
./out/kaggle/rose/7461898018_7e12128f14_n.jpg,240,159,False,2
./out/kaggle/rose/4279990882_031482f8b6_n.jpg,320,250,False,7
./out/kaggle/rose/17090993740_fcc8b60b81.jpg,500,334,False,1
./out/kaggle/rose/2713683760_d98cd2a05b_m.jpg,240,219,False,1
./out/kaggle/rose/2265579414_2e00a8f265_n.jpg,320,240,False,14
./out/kaggle/rose/298670754_f25edda891.jpg,500,375,False,16
./out/kaggle/rose/13929462317_96342a9a44.jpg,500,313,False,18
./out/kaggle/rose/5086249859_d066b37b8a_m.jpg,240,240,False,0
./out/kaggle/rose/9355706808_a9a723a8e8_n.jpg,320,255,False,0
./out/kaggle/rose/15094168139_8f636ffa1d_n.jpg,320,254,False,22
./out/kaggle/rose/5502949025_96d11a17ff_n.jpg,240,180,False,19
./out/kaggle/rose/23096513535_f41ddfec19_n.jpg,159,240,False,13
./out/kaggle/rose/1540738662_7b4152e344_m.jpg,214,240,False,16
./out/kaggle/rose/14870567200_80cda4362e_n.jpg,240,177,False,1
./out/kaggle/rose/319298955_0c72bd36bf.jpg,500,333,False,35
./out/kaggle/rose/5001858821_731d128f20_n.jpg,240,159,False,0
./out/kaggle/rose/5960270643_1b8a94822e_m.jpg,240,240,False,8
./out/kaggle/rose/5349860036_389d912fb7_n.jpg,240,159,False,5
./out/kaggle/rose/5570018782_c56bee942f.jpg,500,251,False,42
./out/kaggle/rose/515121050_dcb99890be.jpg,500,333,False,2
./out/kaggle/rose/5001845055_69f04d9779_n.jpg,240,159,False,11
./out/kaggle/rose/295257304_de893fc94d.jpg,500,375,False,7
./out/kaggle/rose/5415173021_ec34517d84_n.jpg,240,180,False,25
./out/kaggle/rose/5001856089_4cf8e9c818_n.jpg,240,159,False,0
./out/kaggle/rose/7456198272_f5d0c6bc7e_n.jpg,240,159,False,13
./out/kaggle/rose/13979889721_42a59ca9fa_m.jpg,199,240,False,9
./out/kaggle/rose/2550860627_998a4fc4c1.jpg,500,335,False,29
./out/kaggle/rose/19823402005_2db025dd66_m.jpg,240,240,False,1
./out/kaggle/rose/6255593451_b8a3aa8f7a_m.jpg,192,240,False,31
./out/kaggle/rose/14982802401_a3dfb22afb.jpg,500,332,False,5
./out/kaggle/rose/2536282942_b5ca27577e.jpg,500,375,False,1
./out/kaggle/rose/8181940917_1ac63937d5_n.jpg,320,251,False,1
./out/kaggle/rose/3422228549_f147d6e642.jpg,500,329,False,27
./out/kaggle/rose/5835539224_75967fc400_m.jpg,180,240,False,1
./out/kaggle/rose/1831404161_d2df86fd70.jpg,500,333,False,9
./out/kaggle/rose/18302780950_9469703544_n.jpg,240,135,False,3
./out/kaggle/rose/7456196534_f69c17efa3_n.jpg,240,159,False,9
./out/kaggle/rose/32442998706_ba6cacf354_n.jpg,150,240,False,14
./out/kaggle/rose/5721768347_2ec4d2247b_n.jpg,320,240,False,12
./out/kaggle/rose/8960904651_9a0b727258.jpg,500,295,False,20
./out/kaggle/rose/4609166128_b7ed49b40b_m.jpg,240,236,False,0
./out/kaggle/rose/5335944093_a00b28c4ff_n.jpg,240,159,False,1
./out/kaggle/rose/5335937199_2c83d46a57_n.jpg,240,159,False,12
./out/kaggle/rose/17291930305_79deae6a90_n.jpg,159,240,False,2
./out/kaggle/rose/15566697073_9a214b700e_n.jpg,320,256,False,1
./out/kaggle/rose/13943843842_36aae2e7f5_n.jpg,240,134,False,39
./out/kaggle/rose/272481307_1eb47ba3e0_n.jpg,320,240,False,24
./out/kaggle/rose/3661675690_ed2d05fa5f_n.jpg,320,245,False,2
./out/kaggle/rose/8524505682_bda885af3a_n.jpg,320,228,False,0
./out/kaggle/rose/7474126248_889a026929_n.jpg,240,159,False,3
./out/kaggle/rose/5694071486_90c2b1aee5_n.jpg,240,160,False,77
./out/kaggle/rose/12395698413_c0388278f7.jpg,500,335,False,25
./out/kaggle/rose/17158274118_00ec99a23c.jpg,500,334,False,8
./out/kaggle/rose/5863698305_04a4277401_n.jpg,320,240,False,5
./out/kaggle/rose/5897035797_e67bf68124_n.jpg,320,240,False,0
./out/kaggle/rose/5336546068_8fd643243c_n.jpg,240,159,False,1
./out/kaggle/rose/5002455332_9de0b1e85f_n.jpg,240,159,False,5
./out/kaggle/rose/1562198683_8cd8cb5876_n.jpg,320,213,False,33
./out/kaggle/rose/15978020586_6cb322b120_n.jpg,240,159,False,5
./out/kaggle/rose/7456197696_7e1558cc22_n.jpg,240,159,False,10
./out/kaggle/rose/5001852517_6a8713ffe2_n.jpg,240,159,False,4
./out/kaggle/rose/6950609394_c53b8c6ac0_m.jpg,240,228,False,7
./out/kaggle/rose/9216324117_5fa1e2bc25_n.jpg,320,250,False,8
./out/kaggle/rose/1402130395_0b89d76029.jpg,500,375,False,3
./out/kaggle/rose/14943194730_f48b4d4547_n.jpg,320,213,False,8
./out/kaggle/rose/9167147034_0a66ee3616_n.jpg,320,213,False,0
./out/kaggle/rose/3997609936_8db20b7141_n.jpg,320,240,False,26
./out/kaggle/rose/5089363428_2c5a1272ea.jpg,500,334,False,4
./out/kaggle/rose/4503599544_3822e7d1be.jpg,500,333,False,0
./out/kaggle/rose/466486216_ab13b55763.jpg,500,333,False,1
./out/kaggle/rose/6473543547_4fefdbd5dc.jpg,500,333,False,1
./out/kaggle/rose/909277823_e6fb8cb5c8_n.jpg,320,238,False,3
./out/kaggle/rose/16155980245_6ab8d7b888.jpg,500,334,False,0
./out/kaggle/rose/3667366832_7a8017c528_n.jpg,320,240,False,7
./out/kaggle/rose/33568244695_7ec846bcc6_n.jpg,240,172,False,9
./out/kaggle/rose/3971662839_5cb2963b20_n.jpg,320,213,False,27
./out/kaggle/rose/7304710956_015b41f802_m.jpg,180,240,False,6
./out/kaggle/rose/18486146942_e09ecd0e25_n.jpg,240,120,False,2
./out/kaggle/rose/3465443774_6b0c75a3b1_n.jpg,320,240,False,53
./out/kaggle/rose/7481119492_a0016cb059_n.jpg,159,240,False,3
./out/kaggle/rose/15174615529_144ae28bdb_n.jpg,320,213,False,12
./out/kaggle/rose/5159317458_bbb22e2f65_n.jpg,320,240,False,9
./out/kaggle/rose/3624546109_8eb98f0cdb.jpg,500,332,False,3
./out/kaggle/rose/2325232198_751645d0bb_n.jpg,320,240,False,29
./out/kaggle/rose/4644336779_acd973528c.jpg,500,351,False,7
./out/kaggle/rose/15222804561_0fde5eb4ae_n.jpg,320,250,False,3
./out/kaggle/rose/14127110749_624f5bfde6_n.jpg,240,173,False,0
./out/kaggle/rose/3948347096_42261f047a_m.jpg,163,240,False,2
./out/kaggle/rose/8272822550_fc49484186_n.jpg,159,240,False,5
./out/kaggle/rose/5335937417_74a03b52ec_n.jpg,240,159,False,5
./out/kaggle/rose/15972976206_d32feeb79b_n.jpg,240,159,False,3
./out/kaggle/rose/7345657862_689366e79a.jpg,500,322,False,2
./out/kaggle/rose/18220342690_f1c20134bd.jpg,500,333,False,5
./out/kaggle/rose/8096324039_4db2555490.jpg,500,331,False,0
./out/kaggle/rose/4612826243_7d86870a1b_n.jpg,240,240,False,0
./out/kaggle/rose/5001857501_f8b1e3e987_n.jpg,240,159,False,0
./out/kaggle/rose/8035908422_87220425d2_n.jpg,320,213,False,37
./out/kaggle/rose/16691277899_9433f39155_n.jpg,320,256,False,0
./out/kaggle/rose/15965652160_de91389965_m.jpg,240,208,False,1
./out/kaggle/rose/326541992_d542103ca8_n.jpg,320,240,False,7
./out/kaggle/rose/4764674741_82b8f93359_n.jpg,320,240,False,0
./out/kaggle/rose/1446097778_97149b8362.jpg,500,333,False,12
./out/kaggle/rose/6241886381_cc722785af.jpg,500,334,False,3
./out/kaggle/rose/12238827553_cf427bfd51_n.jpg,320,254,False,8
./out/kaggle/rose/20409866779_ac473f55e0_m.jpg,240,240,False,53
./out/kaggle/rose/5349861636_4101a36923_n.jpg,240,159,False,11
./out/kaggle/rose/7376471712_e1be793f94.jpg,500,333,False,18
./out/kaggle/rose/2273917656_6d6c038283.jpg,500,333,False,1
./out/kaggle/rose/6690926183_afedba9f15_n.jpg,320,256,False,5
./out/kaggle/rose/16001846141_393fdb887e_n.jpg,240,159,False,5
./out/kaggle/rose/5693489465_2d0b2e4eb2_n.jpg,240,160,False,16
./out/kaggle/rose/15922772266_1167a06620.jpg,500,333,False,10
./out/kaggle/rose/4356781875_92c5cd93c0.jpg,500,333,False,62
./out/kaggle/rose/1775233884_12ff5a124f.jpg,500,375,False,3
./out/kaggle/rose/5398569540_7d134c42cb_n.jpg,320,228,False,5
./out/kaggle/rose/16018886851_c32746cb72.jpg,500,305,False,16
./out/kaggle/rose/5061135742_2870a7b691_n.jpg,320,240,False,1
./out/kaggle/rose/5336560370_f994cb35a1_n.jpg,240,159,False,3
./out/kaggle/rose/20596941736_f2c5f496cf.jpg,500,308,False,12
./out/kaggle/rose/3278709893_ba4956a572_n.jpg,320,213,False,52
./out/kaggle/rose/5336559428_71e8b58ab5_n.jpg,159,240,False,3
./out/kaggle/rose/23232710191_cc57620cd5.jpg,500,334,False,43
./out/kaggle/rose/17105684129_e2cb69ea24_n.jpg,240,159,False,0
./out/kaggle/rose/5002454522_300a419273_n.jpg,240,159,False,1
./out/kaggle/rose/7481117422_66e73115ac_n.jpg,240,159,False,4
./out/kaggle/rose/494803274_f84f21d53a.jpg,500,375,False,6
./out/kaggle/rose/5249439791_196b4e7fc7.jpg,500,332,False,0
./out/kaggle/rose/5002456302_e3d2600c17_n.jpg,240,159,False,5
./out/kaggle/rose/5088766459_f81f50e57d_n.jpg,320,213,False,1
./out/kaggle/rose/5002448396_7ca4d44086_n.jpg,240,159,False,6
./out/kaggle/rose/3634244527_e72c47842c_n.jpg,320,240,False,38
./out/kaggle/rose/160954292_6c2b4fda65_n.jpg,320,213,False,4
./out/kaggle/rose/1469726748_f359f4a8c5.jpg,500,375,False,15
./out/kaggle/rose/5001845289_e5740889b0_n.jpg,240,159,False,13
./out/kaggle/rose/3576488381_611f3446e0_n.jpg,320,240,False,6
./out/kaggle/rose/2197754124_5c8a146761_n.jpg,320,240,False,29
./out/kaggle/rose/14221192676_eb8c89a7d6_n.jpg,320,240,False,6
./out/kaggle/rose/8642943283_47e44d049d_m.jpg,240,240,False,2
./out/kaggle/rose/5335945309_852d018a27_n.jpg,240,159,False,0
./out/kaggle/rose/5349249933_f02c8ea7de_n.jpg,240,159,False,1
./out/kaggle/rose/11944957684_2cc806276e.jpg,500,333,False,0
./out/kaggle/rose/10090824183_d02c613f10_m.jpg,179,240,False,4
./out/kaggle/rose/8269247725_4b56cd860d_n.jpg,159,240,False,25
./out/kaggle/rose/1949195327_75f76c12b1.jpg,500,375,False,16
./out/kaggle/rose/4921988677_e2eb0c9a24_m.jpg,159,240,False,0
./out/kaggle/rose/5002453464_ab2bcb3829_n.jpg,240,159,False,3
./out/kaggle/rose/5001855689_e07486c44d_n.jpg,240,159,False,0
./out/kaggle/rose/99383371_37a5ac12a3_n.jpg,320,229,False,5
./out/kaggle/rose/5001846725_7bb1b9fedf_n.jpg,240,159,False,0
./out/kaggle/rose/5731750490_ba3325b7ee_n.jpg,320,240,False,1
./out/kaggle/rose/2535466393_6556afeb2f_m.jpg,191,240,False,3
./out/kaggle/rose/7481118128_b2de9538b4_n.jpg,240,159,False,5
./out/kaggle/rose/16476788181_0e2ffc719a.jpg,500,333,False,29
./out/kaggle/rose/7481119180_7be71a322a_n.jpg,240,159,False,2
./out/kaggle/rose/5073473370_bdbb5a99fc.jpg,500,333,False,6
./out/kaggle/rose/3450344423_63ba3190e3.jpg,500,400,False,20
./out/kaggle/rose/15312360171_57bde98799_n.jpg,320,256,False,7
./out/kaggle/rose/9369421752_db1ab2a6a4_m.jpg,231,240,False,16
./out/kaggle/rose/15977362155_461030c196_m.jpg,233,240,False,0
./out/kaggle/rose/17165596357_392a12391f.jpg,500,313,False,0
./out/kaggle/rose/15822837396_96b392fda8_m.jpg,159,240,False,7
./out/kaggle/rose/2141413229_3f0425f972_n.jpg,320,217,False,51
./out/kaggle/rose/5002458616_b1719ccc40_n.jpg,240,159,False,1
./out/kaggle/rose/9216323421_f737c1d50e.jpg,500,333,False,10
./out/kaggle/rose/4694341873_65fe187a4e_n.jpg,320,226,False,3
./out/kaggle/rose/15061894841_e5aca59ecd_n.jpg,320,244,False,4
./out/kaggle/rose/5002447434_9b06760f63_n.jpg,159,240,False,2
./out/kaggle/rose/174109630_3c544b8a2f.jpg,500,375,False,0
./out/kaggle/rose/5002446424_b86e3c646f_n.jpg,159,240,False,4
./out/kaggle/rose/5001852101_877cb2ae9b_n.jpg,240,159,False,2
./out/kaggle/rose/9164924345_6b63637acf.jpg,500,333,False,0
./out/kaggle/rose/19440805164_920b28da61_n.jpg,320,212,False,34
./out/kaggle/rose/4414135084_1ac7e6cd54.jpg,500,333,False,0
./out/kaggle/rose/5335936115_0292d0beef_n.jpg,159,240,False,0
./out/kaggle/rose/22506717337_0fd63e53e9.jpg,500,327,False,5
./out/kaggle/rose/5002457330_b77672da1c_n.jpg,240,159,False,3
./out/kaggle/rose/15509799653_0562d4a4fa.jpg,500,333,False,8
./out/kaggle/rose/11694025703_9a906fedc1_n.jpg,320,228,False,8
./out/kaggle/rose/5002455602_4286b34dde_n.jpg,240,159,False,13
./out/kaggle/rose/5212877807_a3ddf06a7c_n.jpg,320,240,False,12
./out/kaggle/rose/7461899330_3b72976570_n.jpg,240,159,False,3
./out/kaggle/rose/6280787884_141cd7b382_n.jpg,320,200,False,6
./out/kaggle/rose/3253243865_435c1f2c2b_m.jpg,198,240,False,13
./out/kaggle/rose/1392579828_ab5a139052.jpg,500,333,False,4
./out/kaggle/rose/3026375835_a20ecdd140_m.jpg,240,240,False,19
./out/kaggle/rose/8301512319_45185c447f_n.jpg,240,159,False,2
./out/kaggle/rose/5349248481_6445341842_n.jpg,159,240,False,3
./out/kaggle/rose/15811380728_5053455c50_n.jpg,240,159,False,28
./out/kaggle/rose/7409458444_0bfc9a0682_n.jpg,320,277,False,0
./out/kaggle/rose/6209630964_e8de48fe04_m.jpg,239,240,False,78
./out/kaggle/rose/3045046293_57f6d52065_m.jpg,180,240,False,0
./out/kaggle/rose/8692040971_826614516f_n.jpg,320,227,False,0
./out/kaggle/rose/22093190909_77223e6f53_n.jpg,320,262,False,9
./out/kaggle/rose/5402157745_a384f0583d_n.jpg,320,222,False,27
./out/kaggle/rose/16525204061_9b47be3726_m.jpg,240,240,False,31
./out/kaggle/rose/123128873_546b8b7355_n.jpg,320,240,False,18
./out/kaggle/rose/534228982_4afbcece9b_m.jpg,205,240,False,2
./out/kaggle/rose/4553266758_09d4dbdac9_n.jpg,320,271,False,4
./out/kaggle/rose/5349865556_e3263fbdc0_n.jpg,240,159,False,7
./out/kaggle/rose/14312910041_b747240d56_n.jpg,320,240,False,1
./out/kaggle/rose/3550491463_3eb092054c_m.jpg,180,240,False,0
./out/kaggle/rose/5182167964_9d1a0be0b8_n.jpg,320,240,False,9
./out/kaggle/rose/3554620445_082dd0bec4_n.jpg,320,229,False,9
./out/kaggle/rose/4703837996_d3c1df77cc_n.jpg,240,163,False,13
./out/kaggle/rose/16152175716_55d6968e08_n.jpg,320,240,False,16
./out/kaggle/rose/17867791274_25bb3f8a41_n.jpg,240,134,False,6
./out/kaggle/rose/898102603_2d5152f09a.jpg,500,391,False,1
./out/kaggle/rose/4918137796_21f0922b0c_n.jpg,320,240,False,4
./out/kaggle/rose/21413573151_e681c6a97a.jpg,500,333,False,0
./out/kaggle/rose/4612784323_0bcfb978f0_n.jpg,240,160,False,2
./out/kaggle/rose/9702378513_229a96b754_m.jpg,240,240,False,0
./out/kaggle/rose/6309548569_932fee8313_m.jpg,180,240,False,0
./out/kaggle/rose/8035910225_125beceb98_n.jpg,320,213,False,18
./out/kaggle/rose/16152205512_9d6cb80fb6.jpg,500,333,False,15
./out/kaggle/rose/8667746487_781af9e615_n.jpg,320,236,False,3
./out/kaggle/rose/4396642388_3081a38875_n.jpg,320,240,False,7
./out/kaggle/rose/7471891352_cfd56b4e45_n.jpg,240,159,False,4
./out/kaggle/rose/2960709681_e95940c0f0_n.jpg,320,252,False,25
./out/kaggle/rose/14414100710_753a36fce9.jpg,500,333,False,1
./out/kaggle/rose/2756028421_b3d5eea526_n.jpg,320,279,False,0
./out/kaggle/rose/5990626258_697f007308_n.jpg,320,240,False,11
./out/kaggle/rose/5694090698_1f0c218250_n.jpg,240,160,False,8
./out/kaggle/rose/7456914664_cdee3170c5_n.jpg,240,119,False,4
./out/kaggle/rose/16258946661_f9739cdc0a.jpg,500,333,False,7
./out/kaggle/rose/6732261031_861a1026fa_n.jpg,320,240,False,0
./out/kaggle/rose/4231745228_ece86330d9.jpg,500,340,False,18
./out/kaggle/rose/873660804_37f5c6a46e_n.jpg,320,223,False,2
./out/kaggle/rose/5001853739_e293f7b268_n.jpg,159,240,False,0
./out/kaggle/rose/5001854143_d868390640_n.jpg,240,159,False,0
./out/kaggle/rose/5206847130_ee4bf0e4de_n.jpg,320,213,False,16
./out/kaggle/rose/5001846301_9380fbe900_n.jpg,240,159,False,0
./out/kaggle/rose/5349861432_96137002c4_n.jpg,240,159,False,9
./out/kaggle/rose/4588034197_e300b0872a_n.jpg,320,284,False,11
./out/kaggle/rose/568715474_bdb64ccc32.jpg,500,333,False,38
./out/kaggle/rose/9298314004_c1a8146521.jpg,500,333,False,0
./out/kaggle/rose/15202632426_d88efb321a_n.jpg,320,240,False,63
./out/kaggle/rose/15602874619_03fd934bed.jpg,500,333,False,18
./out/kaggle/rose/3630246240_4fee9a33db.jpg,500,333,False,18
./out/kaggle/rose/2332478138_28f1d586e4_n.jpg,320,213,False,8
./out/kaggle/rose/5156037859_1673720a11_m.jpg,180,240,False,6
./out/kaggle/rose/7470985840_a93e958554_n.jpg,240,159,False,2
./out/kaggle/rose/21347496068_f4d3339607.jpg,500,333,False,0
./out/kaggle/rose/8644003462_2272de26eb.jpg,500,281,False,0
./out/kaggle/rose/2122401867_cd86c5f114_n.jpg,320,243,False,14
./out/kaggle/rose/8032328803_30afac8b07_m.jpg,240,240,False,37
./out/kaggle/rose/3909587261_f8cd3e7fe7.jpg,500,333,False,0
./out/kaggle/rose/353897245_5453f35a8e.jpg,500,375,False,64
./out/kaggle/rose/16374919860_4e445de29f_n.jpg,320,240,False,6
./out/kaggle/rose/14970973709_968910640e_n.jpg,320,245,False,26
./out/kaggle/rose/33411423082_8150d9254e_n.jpg,240,167,False,6
./out/kaggle/rose/1485142251_ca89254442.jpg,500,375,False,73
./out/kaggle/rose/27619697563_228f5c4677_n.jpg,240,159,False,6
./out/kaggle/rose/11102341464_508d558dfc_n.jpg,320,276,False,1
./out/kaggle/rose/5349249729_be6b2cac86_n.jpg,240,159,False,0
./out/kaggle/rose/5693495337_0e42b4d9f0_n.jpg,240,160,False,31
./out/kaggle/rose/4979895172_ca06eba616.jpg,500,333,False,1
./out/kaggle/rose/6867597533_d65d1c39fb_n.jpg,320,240,False,4
./out/kaggle/rose/8273451349_acd4748da6_n.jpg,240,159,False,14
./out/kaggle/rose/7461899002_a3b21d0770_n.jpg,240,159,False,3
./out/kaggle/rose/5002446908_150a969334_n.jpg,240,159,False,2
./out/kaggle/rose/15236835789_6009b8f33d.jpg,500,333,False,28
./out/kaggle/rose/15032112248_30c5284e54_n.jpg,320,263,False,7
./out/kaggle/rose/1666341535_99c6f7509f_n.jpg,320,287,False,15
./out/kaggle/rose/4675532860_890504a4a3_m.jpg,160,240,False,3
./out/kaggle/rose/3556123230_936bf084a5_n.jpg,320,213,False,1
./out/kaggle/rose/7481118926_43fa291306_n.jpg,240,159,False,3
./out/kaggle/rose/3871586333_5a708d5cf4_n.jpg,320,240,False,0
./out/kaggle/rose/5002460856_c44a02442f_n.jpg,240,159,False,4
./out/kaggle/rose/7481119854_b4bb358f0b_n.jpg,240,159,False,8
./out/kaggle/rose/8853083579_dd1dfa3188.jpg,500,334,False,8
./out/kaggle/rose/5693486585_cf64d87519_n.jpg,240,160,False,14
./out/kaggle/rose/15820572326_be2ea4a55c_n.jpg,320,240,False,0
./out/kaggle/rose/512694812_48ba9c0b49_n.jpg,320,213,False,26
./out/kaggle/rose/14597445311_8acb60247e.jpg,500,333,False,2
./out/kaggle/rose/5249566718_6109630c83_m.jpg,200,240,False,3
./out/kaggle/rose/3415176946_248afe9f32.jpg,500,333,False,35
./out/kaggle/rose/6879112993_5a29208438_n.jpg,320,222,False,50
./out/kaggle/rose/18486124712_17ebe7559b_n.jpg,240,135,False,16
./out/kaggle/rose/5360769702_ec28c53b9e_n.jpg,320,250,False,3
./out/kaggle/rose/19153732586_9de58c8f53_n.jpg,320,234,False,0
./out/kaggle/rose/3664842094_5fd60ee26b.jpg,500,333,False,16
./out/kaggle/rose/15816400548_c551da2212_n.jpg,240,159,False,4
./out/kaggle/rose/6347846687_3f0a7c3176.jpg,500,313,False,1
./out/kaggle/rose/22325299158_6e32e599f8_m.jpg,240,235,False,81
./out/kaggle/rose/3264570182_c7ded528ba_m.jpg,240,240,False,0
./out/kaggle/rose/475947979_554062a608_m.jpg,193,240,False,0
./out/kaggle/rose/5336562502_d697a3f0b2_n.jpg,159,240,False,2
./out/kaggle/rose/16643785404_284c6c23fe_n.jpg,159,240,False,17
./out/kaggle/rose/5487945052_bcb8e9fc8b_m.jpg,240,240,False,23
./out/kaggle/rose/5002456992_4da0df247a_n.jpg,240,159,False,1
./out/kaggle/rose/388405293_4db1d71f21_n.jpg,320,240,False,63
./out/kaggle/rose/20825078671_90b0389c70_m.jpg,240,240,False,2
./out/kaggle/rose/3751835302_d5a03f55e8_n.jpg,320,240,False,27
./out/kaggle/rose/15901230359_1819e96b89_n.jpg,320,228,False,18
./out/kaggle/rose/5180896559_b8cfefc21e.jpg,500,299,False,1
./out/kaggle/rose/18492322571_3b99e55560_n.jpg,240,134,False,0
./out/kaggle/rose/12243068283_ee4c2683e2_n.jpg,320,234,False,1
./out/kaggle/rose/14683774134_6367640585.jpg,500,333,False,5
./out/kaggle/rose/5332550500_ab341aefd8.jpg,500,333,False,8
./out/kaggle/rose/527513005_41497ca4dc.jpg,500,336,False,6
./out/kaggle/rose/410425647_4586667858.jpg,500,375,False,0
./out/kaggle/rose/9614492283_66020fb4eb_n.jpg,320,240,False,6
./out/kaggle/rose/15184419268_7230e9728e.jpg,500,310,False,1
./out/kaggle/rose/17291451621_0e39f08b9e_n.jpg,240,159,False,1
./out/kaggle/rose/12240165555_98625b1e88_n.jpg,320,219,False,28
./out/kaggle/rose/1788484468_f73afa6c32_n.jpg,320,241,False,19
./out/kaggle/rose/9160289562_ab2718d19b.jpg,500,325,False,1
./out/kaggle/rose/2053476785_c162a3e358.jpg,500,333,False,6
./out/kaggle/rose/32724693914_282ccc4f92_n.jpg,240,166,False,6
./out/kaggle/rose/14154164774_3b39d36778.jpg,500,333,False,11
./out/kaggle/rose/2788276815_8f730bd942.jpg,500,357,False,15
./out/kaggle/rose/8674140377_ae7b0be523.jpg,500,333,False,22
./out/kaggle/rose/5349254467_388ff94f8b_n.jpg,240,159,False,6
./out/kaggle/rose/7456492140_478b48ef8e_n.jpg,240,159,False,3
./out/kaggle/rose/1645761726_2b1be95472.jpg,500,333,False,0
./out/kaggle/rose/4612833069_8e48b47aa4_n.jpg,240,160,False,1
./out/kaggle/rose/6409000675_6eb6806e59.jpg,500,333,False,27
./out/kaggle/rose/5335945781_e45852fa49_n.jpg,159,240,False,2
./out/kaggle/rose/21346056089_e6f8074e5f_m.jpg,180,240,False,29
./out/kaggle/rose/5349249547_5cde2db97c_n.jpg,240,159,False,4
./out/kaggle/rose/5349250145_960c51d4fc_n.jpg,240,159,False,0
./out/kaggle/rose/4998708839_c53ee536a8_n.jpg,320,240,False,4
./out/kaggle/rose/16157873719_bf0bdf8558_n.jpg,320,213,False,8
./out/kaggle/rose/18302691898_9dc45afae8_n.jpg,240,80,False,3
./out/kaggle/rose/6347846935_51e3dc2481_n.jpg,320,248,False,13
./out/kaggle/rose/2392457180_f02dab5c65.jpg,500,333,False,6
./out/kaggle/rose/3621011057_0d03bd171b_n.jpg,320,247,False,7
./out/kaggle/rose/18464080946_a624ce6376_n.jpg,239,240,False,33
./out/kaggle/rose/7471890644_92a004ea92_n.jpg,159,240,False,4
./out/kaggle/rose/3451177763_729a4d54af_n.jpg,320,240,False,17
./out/kaggle/rose/15996816031_7f2fea25cb_n.jpg,240,159,False,14
./out/kaggle/rose/15190665092_5c1c37a066_m.jpg,240,227,False,4
./out/kaggle/rose/3705716290_cb7d803130_n.jpg,320,254,False,3
./out/kaggle/rose/921984328_a60076f070_m.jpg,223,240,False,5
./out/kaggle/rose/12240577184_b0de0e53ea_n.jpg,320,247,False,3
./out/kaggle/rose/512578026_f6e6f2ad26.jpg,500,338,False,60
./out/kaggle/rose/5002450022_33337e895b_n.jpg,240,159,False,15
./out/kaggle/rose/16903172207_2cd7aca66a.jpg,500,281,False,2
./out/kaggle/rose/5336551618_16d4eea9c4_n.jpg,159,240,False,5
./out/kaggle/rose/8394286483_69fe04cc7f.jpg,500,333,False,2
./out/kaggle/rose/5002452576_f61a48b2e3_n.jpg,240,159,False,12
./out/kaggle/rose/15186434972_e353da940a.jpg,500,333,False,4
./out/kaggle/rose/394990940_7af082cf8d_n.jpg,320,240,False,43
./out/kaggle/rose/5349248997_4b23a7344d_n.jpg,240,159,False,5
./out/kaggle/rose/15424480096_45bb574b33.jpg,500,333,False,14
./out/kaggle/rose/12243069253_e512464095_n.jpg,320,254,False,34
./out/kaggle/rose/5292988046_a10f4b0365_n.jpg,320,240,False,6
./out/kaggle/rose/6653567281_768a1fd160.jpg,500,334,False,11
