width,height,is_grayscale,color_coverage
./out/kaggle/daisy/34585995071_13e07140d8_n.jpg,240,195,False,16
./out/kaggle/daisy/2001380507_19488ff96a_n.jpg,320,240,False,47
./out/kaggle/daisy/153210866_03cc9f2f36.jpg,500,375,False,58
./out/kaggle/daisy/4540555191_3254dc4608_n.jpg,320,213,False,97
./out/kaggle/daisy/7410356270_9dff4d0e2e_n.jpg,320,213,False,40
./out/kaggle/daisy/367020749_3c9a652d75.jpg,500,375,False,47
./out/kaggle/daisy/13977181862_f8237b6b52.jpg,500,313,False,18
./out/kaggle/daisy/2213954589_c7da4b1486.jpg,500,285,False,94
./out/kaggle/daisy/18582579815_4c6637e9ff_m.jpg,192,240,False,17
./out/kaggle/daisy/5434901893_4550be3f84_m.jpg,199,240,False,26
./out/kaggle/daisy/10172567486_2748826a8b.jpg,500,333,False,22
./out/kaggle/daisy/8671824531_64b816949e_m.jpg,240,240,False,25
./out/kaggle/daisy/2480569557_f4e1f0dcb8_n.jpg,320,213,False,8
./out/kaggle/daisy/12193032636_b50ae7db35_n.jpg,320,212,False,65
./out/kaggle/daisy/33863293993_3ed7515936_n.jpg,240,180,False,13
./out/kaggle/daisy/20619292635_9857a12d54.jpg,500,333,False,33
./out/kaggle/daisy/34293871550_71d1e4d482_n.jpg,240,161,False,30
./out/kaggle/daisy/34562146951_cf3d2a627c_n.jpg,240,159,False,41
./out/kaggle/daisy/422094774_28acc69a8b_n.jpg,320,240,False,24
./out/kaggle/daisy/162362896_99c7d851c8_n.jpg,320,256,False,29
./out/kaggle/daisy/34266044490_01dacd2ac2_n.jpg,134,240,False,18
./out/kaggle/daisy/9146733107_98b15d3892_m.jpg,240,240,False,46
./out/kaggle/daisy/33857335804_7f0c96243b_n.jpg,240,160,False,50
./out/kaggle/daisy/4792826628_aa5e5a9804_n.jpg,320,240,False,2
./out/kaggle/daisy/1355787476_32e9f2a30b.jpg,500,375,False,84
./out/kaggle/daisy/2579018590_74359dcf1a_m.jpg,182,240,False,8
./out/kaggle/daisy/5896105367_fa08a65869_n.jpg,160,240,False,13
./out/kaggle/daisy/3861452393_14d2f95157_m.jpg,240,239,False,57
./out/kaggle/daisy/10172636503_21bededa75_n.jpg,320,250,False,2
./out/kaggle/daisy/33830843653_ee6d7989fa_n.jpg,240,180,False,0
./out/kaggle/daisy/14221848160_7f0a37c395.jpg,500,331,False,22
./out/kaggle/daisy/5602738326_97121e007d_n.jpg,320,240,False,16
./out/kaggle/daisy/525271784_013ddccd1b_m.jpg,175,240,False,44
./out/kaggle/daisy/5665834973_76bd6c6523_m.jpg,163,240,False,25
./out/kaggle/daisy/4733590002_f6a70b4f48_n.jpg,240,240,False,51
./out/kaggle/daisy/8706810197_17b6c1f1e7.jpg,500,342,False,92
./out/kaggle/daisy/34543119581_1fb7e0bd7f_n.jpg,240,152,False,4
./out/kaggle/daisy/495098110_3a4bb30042_n.jpg,320,242,False,20
./out/kaggle/daisy/1374193928_a52320eafa.jpg,500,375,False,49
./out/kaggle/daisy/14307766919_fac3c37a6b_m.jpg,158,240,False,18
./out/kaggle/daisy/3975010332_3209f9f447_m.jpg,240,240,False,24
./out/kaggle/daisy/33807950584_f5b63715e4_n.jpg,240,139,False,39
./out/kaggle/daisy/4544110929_a7de65d65f_n.jpg,320,240,False,56
./out/kaggle/daisy/18684594849_7dd3634f5e_n.jpg,320,240,False,24
./out/kaggle/daisy/33879354664_615c72773d_n.jpg,159,240,False,0
./out/kaggle/daisy/34520690871_8fe693bc71_n.jpg,134,240,False,49
./out/kaggle/daisy/14021430525_e06baf93a9.jpg,500,333,False,51
./out/kaggle/daisy/1396526833_fb867165be_n.jpg,320,240,False,16
./out/kaggle/daisy/4861391074_c3e122dab0_m.jpg,180,240,False,71
./out/kaggle/daisy/9158041313_7a6a102f7a_n.jpg,320,228,False,45
./out/kaggle/daisy/18354545086_693ea7bc2a.jpg,500,333,False,23
./out/kaggle/daisy/3750250718_eb61146c5f.jpg,500,333,False,42
./out/kaggle/daisy/8932490012_cc08e690ba_n.jpg,320,248,False,17
./out/kaggle/daisy/9094631844_1a6abca29e.jpg,500,300,False,70
./out/kaggle/daisy/20182559506_40a112f762.jpg,500,333,False,27
./out/kaggle/daisy/8709110478_60d12efcd4_n.jpg,320,240,False,34
./out/kaggle/daisy/2578695910_5ab8ee17c1_n.jpg,320,240,False,37
./out/kaggle/daisy/14264136211_9531fbc144.jpg,500,281,False,1
./out/kaggle/daisy/8383753520_8391dd80ee_m.jpg,194,240,False,27
./out/kaggle/daisy/19653086178_28156b7ce4_m.jpg,176,240,False,57
./out/kaggle/daisy/4333085242_bbeb3e2841_m.jpg,240,240,False,54
./out/kaggle/daisy/33901756843_94e198d40e_n.jpg,240,192,False,2
./out/kaggle/daisy/8085329197_41d53a21e2_n.jpg,320,213,False,66
./out/kaggle/daisy/34637394046_f85541735d_n.jpg,240,159,False,21
./out/kaggle/daisy/4657354814_f368762c53_m.jpg,240,240,False,33
./out/kaggle/daisy/11870378973_2ec1919f12.jpg,500,332,False,19
./out/kaggle/daisy/2901376034_cdb4bac26b_m.jpg,240,240,False,57
./out/kaggle/daisy/4923279674_e7f8e70794_n.jpg,320,213,False,55
./out/kaggle/daisy/3704306975_75b74497d8.jpg,500,322,False,20
./out/kaggle/daisy/3415180846_d7b5cced14_m.jpg,159,240,False,90
./out/kaggle/daisy/909609509_a05ccb8127.jpg,500,375,False,24
./out/kaggle/daisy/7669550908_bc5a11276f_n.jpg,320,213,False,43
./out/kaggle/daisy/4790631791_21e9648097_n.jpg,240,160,False,28
./out/kaggle/daisy/2536529152_33ef3ee078_n.jpg,320,240,False,23
./out/kaggle/daisy/6095817094_3a5b1d793d.jpg,500,333,False,26
./out/kaggle/daisy/2488902131_3417698611_n.jpg,320,240,False,41
./out/kaggle/daisy/34531542152_c8ba2e0fea_n.jpg,240,135,False,14
./out/kaggle/daisy/3080880039_4f1bd592e5_n.jpg,320,279,False,63
./out/kaggle/daisy/5981645737_29eceac291_m.jpg,240,240,False,49
./out/kaggle/daisy/5794839_200acd910c_n.jpg,320,240,False,43
./out/kaggle/daisy/7335886184_d06a83f640.jpg,500,319,False,45
./out/kaggle/daisy/34727863665_b00ac77266_n.jpg,240,159,False,17
./out/kaggle/daisy/6054952060_c88612f3c5_n.jpg,320,222,False,55
./out/kaggle/daisy/33843240613_0b736f9896_n.jpg,240,159,False,11
./out/kaggle/daisy/3310644753_5607eb96a4_m.jpg,240,238,False,91
./out/kaggle/daisy/14245834619_153624f836.jpg,500,333,False,6
./out/kaggle/daisy/33802431204_7c58f4e21b_n.jpg,240,159,False,2
./out/kaggle/daisy/34524085651_1f0b7e9497_n.jpg,159,240,False,42
./out/kaggle/daisy/5110110938_9da91455c4_m.jpg,180,240,False,6
./out/kaggle/daisy/16025261368_911703a536_n.jpg,320,240,False,57
./out/kaggle/daisy/14921511479_7b0a647795.jpg,500,281,False,5
./out/kaggle/daisy/20685027271_0e7306e7c1_n.jpg,320,213,False,61
./out/kaggle/daisy/9529916092_de70623523_n.jpg,320,240,False,25
./out/kaggle/daisy/7538403124_f2fc48750a.jpg,500,324,False,21
./out/kaggle/daisy/2908212142_5437fa67ff_n.jpg,320,256,False,93
./out/kaggle/daisy/34326847400_f4de801005_n.jpg,192,240,False,43
./out/kaggle/daisy/8322526877_95d1c0f8bc_n.jpg,240,240,False,22
./out/kaggle/daisy/20329326505_a777c71cc2.jpg,500,281,False,52
./out/kaggle/daisy/34342014230_4230ae8e08_n.jpg,240,180,False,15
./out/kaggle/daisy/33918001783_06a692e371_n.jpg,240,159,False,22
./out/kaggle/daisy/754248840_95092de274.jpg,500,333,False,14
./out/kaggle/daisy/34665595995_13f76d5b60_n.jpg,240,197,False,12
./out/kaggle/daisy/9242705328_eee8402a8d.jpg,500,315,False,11
./out/kaggle/daisy/34652819496_0b6f758986_n.jpg,240,150,False,30
./out/kaggle/daisy/1286274236_1d7ac84efb_n.jpg,320,240,False,58
./out/kaggle/daisy/18203367608_07a04e98a4_n.jpg,320,240,False,7
./out/kaggle/daisy/5883162120_dc7274af76_n.jpg,320,240,False,74
./out/kaggle/daisy/11642632_1e7627a2cc.jpg,500,333,False,98
./out/kaggle/daisy/538920244_59899a78f8_n.jpg,320,244,False,54
./out/kaggle/daisy/172882635_4cc7b86731_m.jpg,240,214,False,42
./out/kaggle/daisy/2521408074_e6f86daf21_n.jpg,320,240,False,26
./out/kaggle/daisy/9593034725_0062f0d24e_n.jpg,320,213,False,24
./out/kaggle/daisy/169371301_d9b91a2a42.jpg,500,375,False,21
./out/kaggle/daisy/19813618946_93818db7aa_m.jpg,227,240,False,48
./out/kaggle/daisy/7630520686_e3a61ac763.jpg,500,332,False,45
./out/kaggle/daisy/3713290261_8a66de23ab.jpg,500,333,False,68
./out/kaggle/daisy/5014137563_d03eb0ed75_n.jpg,320,240,False,41
./out/kaggle/daisy/10466290366_cc72e33532.jpg,500,333,False,53
./out/kaggle/daisy/9175280426_40ecc395b8_m.jpg,240,240,False,15
./out/kaggle/daisy/14551098743_2842e7a004_n.jpg,320,224,False,47
./out/kaggle/daisy/3640845041_80a92c4205_n.jpg,320,218,False,24
./out/kaggle/daisy/33855966243_01b2486428_n.jpg,240,159,False,57
./out/kaggle/daisy/5896679822_5f60d35c33_n.jpg,240,148,False,5
./out/kaggle/daisy/3588872598_e0f9a1d2a1_m.jpg,240,240,False,4
./out/kaggle/daisy/33891398493_e0b6d7f683_n.jpg,240,166,False,11
./out/kaggle/daisy/2612704455_efce1c2144_m.jpg,219,240,False,10
./out/kaggle/daisy/14332947164_9b13513c71_m.jpg,231,240,False,30
./out/kaggle/daisy/4407065098_ef25f1ccac_n.jpg,320,213,False,7
./out/kaggle/daisy/446484749_4044affcaf_n.jpg,320,232,False,18
./out/kaggle/daisy/34312496620_bc01a98aeb_n.jpg,240,180,False,46
./out/kaggle/daisy/3999978867_c67c79597f_m.jpg,240,240,False,67
./out/kaggle/daisy/19019544592_b64469bf84_n.jpg,320,240,False,15
./out/kaggle/daisy/34693373736_9ce6d9e1c3_n.jpg,240,159,False,19
./out/kaggle/daisy/4534460263_8e9611db3c_n.jpg,320,263,False,20
./out/kaggle/daisy/18023717391_e2c9089e10.jpg,500,333,False,50
./out/kaggle/daisy/2482982436_a2145359e0_n.jpg,320,214,False,31
./out/kaggle/daisy/3475870145_685a19116d.jpg,500,375,False,22
./out/kaggle/daisy/33846706663_5f4695ffa4_n.jpg,240,159,False,34
./out/kaggle/daisy/534547364_3f6b7279d2_n.jpg,320,240,False,39
./out/kaggle/daisy/7454630692_ab2d67dd18_m.jpg,159,240,False,27
./out/kaggle/daisy/8882282142_9be2524d38_m.jpg,160,240,False,22
./out/kaggle/daisy/9180706736_092d43088c.jpg,500,339,False,16
./out/kaggle/daisy/2573240560_ff7ffdd449.jpg,500,441,False,45
./out/kaggle/daisy/2365428551_39f83f10bf_n.jpg,320,240,False,60
./out/kaggle/daisy/4413849849_b8d2f3bcf1_n.jpg,320,213,False,37
./out/kaggle/daisy/7189043225_2fe781439a_n.jpg,320,240,False,41
./out/kaggle/daisy/4584890753_14ea24a619_n.jpg,240,135,False,20
./out/kaggle/daisy/2077865117_9ed85191ae_n.jpg,320,233,False,23
./out/kaggle/daisy/8938566373_d129e7af75.jpg,500,316,False,24
./out/kaggle/daisy/3196066025_d187108070_n.jpg,240,180,False,44
./out/kaggle/daisy/3338077096_3a8ed0e2bc_m.jpg,240,240,False,20
./out/kaggle/daisy/8616684075_71923bb771_n.jpg,320,240,False,42
./out/kaggle/daisy/4278442064_a5a598524b_m.jpg,240,240,False,12
./out/kaggle/daisy/2877860110_a842f8b14a_m.jpg,240,235,False,60
./out/kaggle/daisy/14147016029_8d3cf2414e.jpg,500,335,False,14
./out/kaggle/daisy/34643914016_2e659d6e82_n.jpg,240,192,False,46
./out/kaggle/daisy/5626895440_97a0ec04c2_n.jpg,320,217,False,64
./out/kaggle/daisy/1140299375_3aa7024466.jpg,500,334,False,23
./out/kaggle/daisy/1354396826_2868631432_m.jpg,180,240,False,68
./out/kaggle/daisy/8446495985_f72d851482.jpg,500,333,False,76
./out/kaggle/daisy/34275152390_44e7262261_n.jpg,240,158,False,10
./out/kaggle/daisy/33911247013_82a1acfcea_n.jpg,240,180,False,34
./out/kaggle/daisy/14088053307_1a13a0bf91_n.jpg,320,240,False,12
./out/kaggle/daisy/4666648087_b10f376f19.jpg,500,334,False,21
./out/kaggle/daisy/34476821002_b6ab77189c_n.jpg,240,173,False,35
./out/kaggle/daisy/6529588249_d9cbe68aab_n.jpg,320,240,False,38
./out/kaggle/daisy/34546791291_eb8e15e18a_n.jpg,240,161,False,8
./out/kaggle/daisy/4785888250_b661eac225_n.jpg,240,151,False,33
./out/kaggle/daisy/3699235066_fc09a02dfe_m.jpg,197,240,False,16
./out/kaggle/daisy/3625257860_33efeef614_m.jpg,180,240,False,59
./out/kaggle/daisy/9310226774_d1b8f5d9c9.jpg,500,333,False,59
./out/kaggle/daisy/14698531521_0c2f0c6539.jpg,500,333,False,67
./out/kaggle/daisy/8887005939_b19e8305ee.jpg,500,281,False,45
./out/kaggle/daisy/34524074031_e42b9b1acd_n.jpg,159,240,False,40
./out/kaggle/daisy/3720632920_93cf1cc7f3_m.jpg,240,215,False,60
./out/kaggle/daisy/5693459303_e61d9a9533.jpg,500,322,False,13
./out/kaggle/daisy/7133935763_82b17c8e1b_n.jpg,320,240,False,93
./out/kaggle/daisy/6299498346_b9774b6500.jpg,500,333,False,29
./out/kaggle/daisy/15784493690_b1858cdb2b_n.jpg,320,240,False,48
./out/kaggle/daisy/9922116524_ab4a2533fe_n.jpg,320,240,False,30
./out/kaggle/daisy/7357072446_c21c38c863_n.jpg,240,159,False,16
./out/kaggle/daisy/33849854704_d2a2415e4d_n.jpg,240,147,False,77
./out/kaggle/daisy/476856232_7c35952f40_n.jpg,320,240,False,75
./out/kaggle/daisy/5623010186_796ca8d29a.jpg,500,291,False,9
./out/kaggle/daisy/4683997791_56e7d3c03c_n.jpg,320,213,False,9
./out/kaggle/daisy/5586977262_6b24412805_n.jpg,320,212,False,31
./out/kaggle/daisy/14354051035_1037b30421_n.jpg,320,240,False,70
./out/kaggle/daisy/34591991761_16fc5c9c00_n.jpg,240,159,False,55
./out/kaggle/daisy/33890808514_ca21f75499_n.jpg,240,180,False,77
./out/kaggle/daisy/3963330924_6c6a3fa7be_n.jpg,320,240,False,58
./out/kaggle/daisy/3704305945_a80e60e2f6_m.jpg,159,240,False,25
./out/kaggle/daisy/10993710036_2033222c91.jpg,500,333,False,14
./out/kaggle/daisy/18901817451_43e2b45f6c.jpg,500,326,False,23
./out/kaggle/daisy/14816364517_2423021484_m.jpg,180,240,False,35
./out/kaggle/daisy/17101762155_2577a28395.jpg,500,333,False,75
./out/kaggle/daisy/10841136265_af473efc60.jpg,500,333,False,26
./out/kaggle/daisy/4837182901_69a6cc782b_n.jpg,320,240,False,21
./out/kaggle/daisy/3611577717_f3a7a8c416_n.jpg,320,240,False,21
./out/kaggle/daisy/13826249325_f61cb15f86_n.jpg,320,240,False,50
./out/kaggle/daisy/299129811_d6ebda9970.jpg,500,375,False,54
./out/kaggle/daisy/14507818175_05219b051c_m.jpg,240,240,False,24
./out/kaggle/daisy/18711159980_11d3bd5042.jpg,500,309,False,33
./out/kaggle/daisy/34664107325_701d5c6f08_n.jpg,240,159,False,30
./out/kaggle/daisy/1441939151_b271408c8d_n.jpg,320,213,False,15
./out/kaggle/daisy/2511306240_9047015f2d_n.jpg,320,240,False,50
./out/kaggle/daisy/8008629838_c62bb2b016_n.jpg,159,240,False,53
./out/kaggle/daisy/33885735373_444ba02d9c_n.jpg,240,170,True,13
./out/kaggle/daisy/19975899671_ebc42b7865_n.jpg,320,238,False,40
./out/kaggle/daisy/2567033807_8e918c53d8_n.jpg,320,213,False,47
./out/kaggle/daisy/5740004086_690a1eef85_n.jpg,180,240,False,32
./out/kaggle/daisy/1306119996_ab8ae14d72_n.jpg,320,240,False,6
./out/kaggle/daisy/34547261352_d39bf4073a_n.jpg,240,180,False,81
./out/kaggle/daisy/22873310415_3a5674ec10_m.jpg,240,223,False,78
./out/kaggle/daisy/3633489595_a037a9b7a4_m.jpg,192,240,False,14
./out/kaggle/daisy/5109508979_68e3530791_m.jpg,189,240,False,35
./out/kaggle/daisy/5896103923_075a988bed_n.jpg,156,240,False,22
./out/kaggle/daisy/4496202781_1d8e776ff5_n.jpg,320,280,False,42
./out/kaggle/daisy/4440480869_632ce6aff3_n.jpg,320,240,False,14
./out/kaggle/daisy/34289553800_606f1f2954_n.jpg,159,240,False,12
./out/kaggle/daisy/695778683_890c46ebac.jpg,500,375,False,82
./out/kaggle/daisy/33838292353_8b143f7980_n.jpg,240,180,False,12
./out/kaggle/daisy/7568630428_8cf0fc16ff_n.jpg,320,239,False,61
./out/kaggle/daisy/4581199679_867652c3f1_n.jpg,320,213,False,39
./out/kaggle/daisy/5561775629_a2b709b3a4_n.jpg,320,213,False,13
./out/kaggle/daisy/34295444880_b4376b3a8b_n.jpg,240,159,False,24
./out/kaggle/daisy/14674743211_f68b13f6d9.jpg,500,333,False,28
./out/kaggle/daisy/33874126263_3f6f965784_n.jpg,240,192,False,23
./out/kaggle/daisy/34326606950_41ff8997d7_n.jpg,240,159,False,13
./out/kaggle/daisy/11891885265_ccefec7284_n.jpg,320,213,False,48
./out/kaggle/daisy/5881907044_92a85a05c8_n.jpg,320,281,False,19
./out/kaggle/daisy/2641979584_2b21c3fe29_m.jpg,240,239,False,29
./out/kaggle/daisy/13953307149_f8de6a768c_m.jpg,238,240,False,41
./out/kaggle/daisy/7188513571_c8527b123a_n.jpg,240,159,False,20
./out/kaggle/daisy/2581171297_b0a249b92b_n.jpg,320,213,False,45
./out/kaggle/daisy/3695826945_9f374e8a00_m.jpg,207,240,False,52
./out/kaggle/daisy/3483303007_42e3f90da7.jpg,500,333,False,34
./out/kaggle/daisy/13583238844_573df2de8e_m.jpg,185,240,False,15
./out/kaggle/daisy/33871813063_d7b6bedafe_n.jpg,159,240,False,48
./out/kaggle/daisy/435283392_72e4c5b5d6_m.jpg,240,240,False,17
./out/kaggle/daisy/2627815904_919373e7f5.jpg,500,333,False,9
./out/kaggle/daisy/10994032453_ac7f8d9e2e.jpg,500,333,False,54
./out/kaggle/daisy/18679421522_3be9879e32.jpg,500,274,False,71
./out/kaggle/daisy/4851353993_2cbbbd1040_n.jpg,320,240,False,16
./out/kaggle/daisy/4610018126_21f438d2dc_m.jpg,159,240,False,68
./out/kaggle/daisy/4268817944_cdbdb226ae.jpg,500,333,False,21
./out/kaggle/daisy/3637428148_a1dcccafa9_n.jpg,320,235,False,35
./out/kaggle/daisy/34540176411_a35a19a8ef_n.jpg,240,159,False,13
./out/kaggle/daisy/15306268004_4680ba95e1.jpg,500,333,False,19
./out/kaggle/daisy/4565255237_9ba29c4d4e_n.jpg,320,213,False,27
./out/kaggle/daisy/34485028892_fc238ddfc8_n.jpg,240,159,False,9
./out/kaggle/daisy/4229503616_9b8a42123c_n.jpg,320,213,False,44
./out/kaggle/daisy/171972704_389cf7a953.jpg,350,232,False,39
./out/kaggle/daisy/10437754174_22ec990b77_m.jpg,171,240,False,11
./out/kaggle/daisy/530738000_4df7e4786b.jpg,500,429,False,63
./out/kaggle/daisy/1150395827_6f94a5c6e4_n.jpg,320,240,False,32
./out/kaggle/daisy/5434742166_35773eba57_m.jpg,180,240,False,32
./out/kaggle/daisy/34337108550_0b619aa726_n.jpg,240,180,False,30
./out/kaggle/daisy/3598615130_578ed30e5f.jpg,500,333,False,26
./out/kaggle/daisy/25360380_1a881a5648.jpg,500,375,False,22
./out/kaggle/daisy/6299910262_336309ffa5_n.jpg,320,240,False,35
./out/kaggle/daisy/34585331601_837dbe5254_n.jpg,159,240,False,4
./out/kaggle/daisy/3117644024_1cbb59a509_n.jpg,320,218,False,19
./out/kaggle/daisy/34518066912_0e432507bc_n.jpg,240,164,False,5
./out/kaggle/daisy/2408024540_37f0be7cc0_n.jpg,320,244,False,33
./out/kaggle/daisy/2646438199_b309cffd65_n.jpg,320,213,False,95
./out/kaggle/daisy/4724713781_d169f98a35.jpg,500,333,False,26
./out/kaggle/daisy/4613992315_143ccc2a10_m.jpg,240,240,False,31
./out/kaggle/daisy/754296579_30a9ae018c_n.jpg,320,213,False,38
./out/kaggle/daisy/2538504987_fe524b92a8_n.jpg,320,240,False,5
./out/kaggle/daisy/19834392829_7d697871f6.jpg,500,281,False,17
./out/kaggle/daisy/5110109540_beed4ed162_m.jpg,180,240,False,44
./out/kaggle/daisy/9161647994_e39b65cb9c_n.jpg,320,240,False,47
./out/kaggle/daisy/20703737132_179560d0fb.jpg,500,291,False,49
./out/kaggle/daisy/5811226952_4650ed70ae_n.jpg,320,216,False,39
./out/kaggle/daisy/512177035_70afc925c8.jpg,500,375,False,76
./out/kaggle/daisy/1265350143_6e2b276ec9.jpg,500,375,False,27
./out/kaggle/daisy/10555749515_13a12a026e.jpg,500,331,False,47
./out/kaggle/daisy/34571214621_f655295459_n.jpg,201,240,False,1
./out/kaggle/daisy/14421389519_d5fd353eb4.jpg,500,333,False,63
./out/kaggle/daisy/5997702776_c7bc37aa6b_n.jpg,320,213,False,60
./out/kaggle/daisy/16161045294_70c76ce846_n.jpg,320,213,False,17
./out/kaggle/daisy/9225336602_e6c392f941_n.jpg,179,240,False,43
./out/kaggle/daisy/33822751084_c83a7abffd_n.jpg,240,159,True,68
./out/kaggle/daisy/2617111535_54c2ac8462.jpg,500,248,False,58
./out/kaggle/daisy/5795159787_ebb51a5e75.jpg,500,333,False,51
./out/kaggle/daisy/33880234094_2541c9c83d_n.jpg,240,240,False,36
./out/kaggle/daisy/5673551_01d1ea993e_n.jpg,320,212,False,68
./out/kaggle/daisy/5905502226_bb23bd8fa0_n.jpg,160,240,False,43
./out/kaggle/daisy/2632216904_274aa17433.jpg,500,333,False,19
./out/kaggle/daisy/19527362416_8bdcbefb8b_n.jpg,240,162,False,26
./out/kaggle/daisy/4820415253_15bc3b6833_n.jpg,320,224,False,33
./out/kaggle/daisy/519880292_7a3a6c6b69.jpg,500,375,False,23
./out/kaggle/daisy/5434914569_e9b982fde0_n.jpg,320,235,False,24
./out/kaggle/daisy/100080576_f52e8ee070_n.jpg,320,263,False,80
./out/kaggle/daisy/1299501272_59d9da5510_n.jpg,320,240,False,39
./out/kaggle/daisy/4144275653_7c02d47d9b.jpg,500,375,False,26
./out/kaggle/daisy/14330343061_99478302d4_m.jpg,200,240,False,19
./out/kaggle/daisy/20580471306_ab5a011b15_n.jpg,320,240,False,69
./out/kaggle/daisy/5896674046_a4879f718e_n.jpg,240,160,False,1
./out/kaggle/daisy/16323838000_3818bce5c6_n.jpg,240,180,False,43
./out/kaggle/daisy/19280272025_57de24e940_m.jpg,240,240,False,57
./out/kaggle/daisy/4814515275_6e25a6c18f.jpg,500,308,False,45
./out/kaggle/daisy/4727955343_0bb23ac4ae.jpg,500,333,False,35
./out/kaggle/daisy/34520699571_f880744f46_n.jpg,240,134,False,11
./out/kaggle/daisy/525780443_bba812c26a_m.jpg,240,221,False,26
./out/kaggle/daisy/3848258315_ed2fde4fb4.jpg,500,375,False,15
./out/kaggle/daisy/34670512115_af22cce24d_n.jpg,159,240,False,67
./out/kaggle/daisy/33814092924_b23d019011_n.jpg,240,150,False,17
./out/kaggle/daisy/6950173662_5e9473003e_n.jpg,320,240,False,59
./out/kaggle/daisy/8710109684_e2c5ef6aeb_n.jpg,320,215,False,5
./out/kaggle/daisy/7066602021_2647457985_m.jpg,240,240,False,56
./out/kaggle/daisy/10466558316_a7198b87e2.jpg,500,333,False,29
./out/kaggle/daisy/1342002397_9503c97b49.jpg,500,375,False,31
./out/kaggle/daisy/34661399476_9ea7e2fd53_n.jpg,240,159,False,20
./out/kaggle/daisy/16492248512_61a57dfec1_m.jpg,182,240,False,19
./out/kaggle/daisy/8071646795_2fdc89ab7a_n.jpg,320,213,False,31
./out/kaggle/daisy/301964511_fab84ea1c1.jpg,500,375,False,61
./out/kaggle/daisy/16482676953_5296227d40_n.jpg,320,239,False,32
./out/kaggle/daisy/16121105382_b96251e506_m.jpg,159,240,False,36
./out/kaggle/daisy/27400851831_fe08fbcb66_n.jpg,240,180,False,4
./out/kaggle/daisy/3552074420_2a0a7166db_m.jpg,240,240,False,21
./out/kaggle/daisy/5133243796_44de429de5_m.jpg,180,240,False,31
./out/kaggle/daisy/3703643767_dee82cdef9_n.jpg,320,240,False,74
./out/kaggle/daisy/7227973870_806d9d3e42_n.jpg,320,240,False,59
./out/kaggle/daisy/34283646340_4fe48d1bb7_n.jpg,240,159,False,20
./out/kaggle/daisy/498159452_b71afd65ba.jpg,500,375,False,53
./out/kaggle/daisy/162362897_1d21b70621_m.jpg,221,240,False,20
./out/kaggle/daisy/15760153042_a2a90e9da5_m.jpg,240,240,False,31
./out/kaggle/daisy/34288158610_6e42406193_n.jpg,240,143,False,6
./out/kaggle/daisy/34293312980_5f6c492c52_n.jpg,240,159,False,4
./out/kaggle/daisy/5626784099_b36dd3fb11_n.jpg,320,240,False,33
./out/kaggle/daisy/29821115270_eccd3866e1_n.jpg,240,240,False,76
./out/kaggle/daisy/2454280135_ac3aa75cdc_n.jpg,320,240,False,30
./out/kaggle/daisy/8619103877_d8c82c5f34_n.jpg,320,250,False,32
./out/kaggle/daisy/9054268881_19792c5203_n.jpg,320,243,False,34
./out/kaggle/daisy/14272874304_47c0a46f5a.jpg,500,335,False,25
./out/kaggle/daisy/3962240986_0661edc43a_n.jpg,320,241,False,56
./out/kaggle/daisy/19177263840_6a316ea639.jpg,500,292,False,73
./out/kaggle/daisy/3780380240_ef9ec1b737_m.jpg,240,240,False,5
./out/kaggle/daisy/6884975451_c74f445d69_m.jpg,239,240,False,64
./out/kaggle/daisy/7749368884_1fc58c67ff_n.jpg,320,263,False,43
./out/kaggle/daisy/5673728_71b8cb57eb.jpg,500,332,False,26
./out/kaggle/daisy/3773181799_5def396456.jpg,500,333,False,31
./out/kaggle/daisy/34266042310_9c1abd8e11_n.jpg,134,240,False,44
./out/kaggle/daisy/54377391_15648e8d18.jpg,500,375,False,48
./out/kaggle/daisy/11439894966_dca877f0cd.jpg,500,335,False,38
./out/kaggle/daisy/34476770012_38fba290f3_n.jpg,240,160,False,14
./out/kaggle/daisy/5574421625_61b1f49b3f_m.jpg,240,240,False,13
./out/kaggle/daisy/6207492986_0ff91f3296.jpg,500,312,False,13
./out/kaggle/daisy/33887503434_a2762228f4_n.jpg,240,149,False,24
./out/kaggle/daisy/2498632196_e47a472d5a.jpg,500,333,False,27
./out/kaggle/daisy/4276898893_609d11db8b.jpg,500,375,False,9
./out/kaggle/daisy/16527403771_2391f137c4_n.jpg,320,213,False,20
./out/kaggle/daisy/13901930939_a7733c03f0_n.jpg,320,221,False,20
./out/kaggle/daisy/34590677231_0ed33ccd55_n.jpg,240,164,False,49
./out/kaggle/daisy/6864242336_0d12713fe5_n.jpg,320,240,False,42
./out/kaggle/daisy/5869147563_66fb88119d.jpg,500,335,False,21
./out/kaggle/daisy/2057816617_18448093d0_n.jpg,320,240,False,16
./out/kaggle/daisy/5973488341_50bdf6cee3_n.jpg,320,213,False,42
./out/kaggle/daisy/3546455114_cd2dea5e02.jpg,500,333,False,44
./out/kaggle/daisy/5876455546_32049e5585.jpg,500,333,False,17
./out/kaggle/daisy/99306615_739eb94b9e_m.jpg,180,240,False,46
./out/kaggle/daisy/23095658544_7226386954_n.jpg,320,212,False,38
./out/kaggle/daisy/9221345475_67735dbf4f_n.jpg,240,180,False,58
./out/kaggle/daisy/21402054779_759366efb0_n.jpg,320,240,False,34
